id,valve_id,component_name,component_text,created_at,updated_at
482,43,OPERATOR,HANDWHEEL,,
483,43,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
484,43,PORT,REDUCED,,
485,43,RATING,ASME CLASS 150,,
486,43,STANDARD,API 602,,
487,43,STEM,316 STAINLESS STEEL.,,
488,43,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL., CO CR-A HARDFACED",,
489,43,TYPE,"GATE, BELLOWS SEAL",,
490,44,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
491,44,BODY,"CAST 316L STAINLESS STEEL; ASTM A351, GR CF3M",,
492,44,BONNET,"WELDED, OS&Y",,
493,44,DISC,SOLID,,
494,44,ENDS,SOCKETWELD,,
495,44,OPERATOR,HANDWHEEL,,
496,44,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
497,44,PORT,REDUCED,,
498,44,RATING,ASME CLASS 150,,
499,44,STANDARD,API 602,,
500,44,STEM,316 STAINLESS STEEL.,,
501,44,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL., CO CR-A HARDFACED",,
502,44,TYPE,"GATE, BELLOWS SEAL",,
503,45,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
504,45,BODY,"CAST 316L STAINLESS STEEL; ASTM A351, GR CF3M",,
505,45,BONNET,"WELDED, OS&Y",,
506,45,DISC,SOLID,,
507,45,ENDS,SOCKETWELD\SCREWED,,
508,45,OPERATOR,HANDWHEEL,,
509,45,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
510,45,PORT,REDUCED,,
511,45,RATING,ASME CLASS 150,,
512,45,STANDARD,API 602,,
513,45,STEM,316 STAINLESS STEEL.,,
514,45,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL., CO CR-A HARDFACED",,
515,45,TYPE,"GATE, BELLOWS SEAL",,
516,46,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
517,46,BODY,"CAST 316 STAINLESS STEEL; ASTM A351, GR CF8M",,
518,46,BONNET,"WELDED, OS&Y",,
519,46,DISC,SOLID,,
520,46,ENDS,RAISED FACE FLANGED,,
521,46,OPERATOR,HANDWHEEL,,
522,46,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
523,46,PORT,REDUCED,,
524,46,RATING,ASME CLASS 150,,
525,46,STANDARD,API 602,,
526,46,STEM,316 STAINLESS STEEL.,,
527,46,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL., CO CR-A HARDFACED",,
528,46,TYPE,"GATE, BELLOWS SEAL",,
529,47,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
530,47,BONNET,"BOLTED, OS&Y",,
531,47,DISC,PLUG TYPE,,
532,47,ENDS,"BUTT WELDING, STD. WT. BORE",,
533,47,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 12"" GEAR",,
534,47,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
535,47,PORT,N/A,,
536,47,RATING,ASME CLASS 150,,
537,47,STANDARD,ASME B16.34,,
538,47,STEM,11-13% CR.,,
539,47,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
540,47,TYPE,GLOBE,,
541,48,BODY,"CAST ALLOY 20, ASTM A744 GR. CN7M",,
542,48,BONNET,"BOLTED, OS&Y",,
543,48,DISC,PLUG TYPE,,
544,48,ENDS,RAISED FACE FLANGED,,
545,48,GASKETS,PTFE/REINFORCED. UNREINFORCED PTFE IS UNACCEPTABLE.,,
546,48,OPERATOR,HANDWHEEL,,
547,48,PACKING,PTFE,,
548,48,PORT,N/A,,
549,48,RATING,ASME CLASS 150,,
550,48,STANDARD,ASME B16.34,,
551,48,STEM,ALLOY 20,,
552,48,TRIM,ALLOY 20,,
553,48,TYPE,GLOBE,,
554,49,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
555,49,BONNET,"BOLTED, OS&Y",,
556,49,DISC,PLUG TYPE,,
557,49,ENDS,RAISED FACE FLANGED,,
558,49,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 12"" GEAR",,
559,49,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
560,49,PORT,N/A,,
561,49,RATING,ASME CLASS 150,,
562,49,STANDARD,ASME B16.34,,
563,49,STEM,316 STAINLESS STEEL,,
564,49,TRIM,"PLUG: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
565,49,TYPE,GLOBE,,
566,50,BODY,"CAST 316 STAINLESS STEEL; ASTM A351, GR. CF8M",,
567,50,BONNET,"BOLTED, OS&Y",,
568,50,DISC,PLUG TYPE,,
569,50,ENDS,RAISED FACE FLANGED,,
570,50,OPERATOR,"2""-8"" HANDWHEEL, 10""-12"" GEAR",,
571,50,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
572,50,PORT,N/A,,
573,50,RATING,ASME CLASS 150,,
574,50,STANDARD,ASME B16.34,,
575,50,STEM,316 STAINLESS STEEL,,
576,50,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
577,50,TYPE,GLOBE,,
578,51,BODY,CAST 316LSS; ASTM A351 GR. CF3M,,
579,51,BONNET,"BOLTED, OS&Y",,
580,51,DISC,"SOLID, PLUG TYPE",,
581,51,ENDS,SOCKETWELD,,
582,51,OPERATOR,HANDWHEEL,,
583,51,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
584,51,PORT,N/A,,
585,51,RATING,ASME CLASS 150,,
586,51,STANDARD,ASME B16.34,,
587,51,STEM,316 STAINLESS STEEL,,
588,51,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
589,51,TYPE,GLOBE,,
590,52,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
591,52,BONNET,"BOLTED, OS&Y",,
592,52,DISC,PLUG TYPE,,
593,52,ENDS,RAISED FACE FLANGED,,
594,52,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 12"" GEAR",,
595,52,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
596,52,PORT,N/A,,
597,52,RATING,ASME CLASS 150,,
598,52,STANDARD,ASME B16.34,,
599,52,STEM,316 STAINLESS STEEL,,
600,52,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
601,52,TYPE,GLOBE,,
602,53,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
603,53,BONNET,"BOLTED, OS&Y",,
604,53,DISC,PLUG TYPE,,
605,53,ENDS,"RAISED FACE FLANGED, 125-250 AARH FACING",,
606,53,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 12"" GEAR",,
607,53,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
608,53,PORT,N/A,,
609,53,RATING,ASME CLASS 150,,
610,53,STANDARD,ASME B16.34,,
611,53,STEM,11-13% CR.,,
612,53,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
613,53,TYPE,GLOBE,,
614,54,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
615,54,BONNET,"BOLTED, OS&Y",,
616,54,DISC,PLUG TYPE,,
617,54,ENDS,RAISED FACE FLANGED,,
618,54,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 12"" GEAR",,
619,54,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
620,54,PORT,N/A,,
621,54,RATING,ASME CLASS 150,,
622,54,STANDARD,ASME B16.34,,
623,54,STEM,11-13% CR.,,
624,54,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
625,54,TYPE,GLOBE,,
626,55,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
627,55,BODY,FORGED CARBON STEEL; ASTM A105,,
628,55,BONNET,"WELDED, OS&Y",,
629,55,DISC,PLUG TYPE,,
630,55,ENDS,RAISED FACE FLANGED (125 - 250 AARH FACING),,
631,55,OPERATOR,HANDWHEEL,,
632,55,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
633,55,PORT,NA,,
634,55,RATING,ASME CLASS 150,,
635,55,STANDARD,API 602,,
636,55,STEM,11 - 13 CR,,
637,55,TRIM,"DISC: 11 - 13 CR, SEAT: 11 - 13 CR., CO CR-A HARDFACED",,
638,55,TYPE,"GLOBE, BELLOWS SEAL",,
639,56,BODY,CAST 5 CR - 1/2 MO; ASTM A217 GR. C5,,
640,56,BONNET,"BOLTED, OS&Y",,
641,56,DISC,PLUG TYPE,,
642,56,ENDS,RAISED FACE FLANGED,,
643,56,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 12"" GEAR",,
644,56,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED YARN.,,
645,56,PORT,N/A,,
646,56,RATING,ASME CLASS 150,,
647,56,STANDARD,ASME B16.34,,
648,56,STEM,11-13% CR.,,
649,56,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RING",,
650,56,TYPE,GLOBE,,
651,57,BODY,CAST 9 CR - 1 MO; ASTM A217 GR. C12,,
652,57,BONNET,"BOLTED, OS&Y",,
653,57,DISC,PLUG TYPE,,
654,57,ENDS,RAISED FACE FLANGED,,
655,57,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 12"" GEAR",,
656,57,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
657,57,PORT,N/A,,
658,57,RATING,ASME CLASS 150,,
659,57,STANDARD,ASME B16.34,,
660,57,STEM,11-13% CR.,,
661,57,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RING",,
662,57,TYPE,GLOBE,,
663,58,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
664,58,BODY,"FORGED 9CR - 1 MO; ASTM A182, GR. F9",,
665,58,BONNET,"WELDED, OS&Y",,
666,58,DISC,PLUG TYPE,,
667,58,ENDS,RAISED FACE FLANGED,,
668,58,OPERATOR,HANDWHEEL,,
669,58,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
670,58,PORT,NA,,
671,58,RATING,ASME CLASS 150,,
672,58,STANDARD,API 602,,
673,58,STEM,11 - 13 % CR,,
674,58,TRIM,"DISC: 11 - 13% CR, SEAT: 11 - 13 % CR., CO CR-A HARDFACED",,
675,58,TYPE,"GLOBE, BELLOWS SEAL",,
676,59,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
677,59,BODY,FORGED CARBON STEEL; ASTM A105,,
678,59,BONNET,"WELDED, OS&Y",,
679,59,DISC,PLUG TYPE,,
680,59,ENDS,RAISED FACE FLANGED,,
681,59,OPERATOR,HANDWHEEL,,
682,59,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
683,59,PORT,NA,,
684,59,RATING,ASME CLASS 150,,
685,59,STANDARD,API 602,,
686,59,STEM,316 STAINLESS STEEL,,
687,59,TRIM,"PLUG: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL., CO CR-A HARDFACED",,
688,59,TYPE,"GLOBE, BELLOWS SEAL",,
689,60,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
690,60,BODY,"CAST 316L STAINLESS STEEL; ASTM A351, GR CF3M",,
691,60,BONNET,"WELDED, OS&Y",,
692,60,DISC,PLUG TYPE,,
693,60,ENDS,SOCKETWELD,,
694,60,OPERATOR,HANDWHEEL,,
695,60,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
696,60,PORT,NA,,
697,60,RATING,ASME CLASS 150,,
698,60,STANDARD,API 602,,
699,60,STEM,316 STAINLESS STEEL,,
700,60,TRIM,"PLUG: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL., CO CR-A HARDFACED",,
701,60,TYPE,"GLOBE, BELLOWS SEAL",,
702,61,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
703,61,BODY,"CAST 316 STAINLESS STEEL; ASTM A351, GR CF8M",,
704,61,BONNET,"WELDED, OS&Y",,
705,61,DISC,PLUG TYPE,,
706,61,ENDS,RAISED FACE FLANGED,,
707,61,OPERATOR,HANDWHEEL,,
708,61,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
709,61,PORT,NA,,
710,61,RATING,ASME CLASS 150,,
711,61,STANDARD,API 602,,
712,61,STEM,316 STAINLESS STEEL,,
713,61,TRIM,"PLUG: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL., CO CR-A HARDFACED",,
714,61,TYPE,"GLOBE, BELLOWS SEAL",,
715,62,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
716,62,BONNET,"BOLTED, OS&Y",,
717,62,DISC,PLUG TYPE,,
718,62,ENDS,"BUTT WELDING, XS BORE",,
719,62,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 12"" GEAR",,
720,62,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
721,62,PORT,N/A,,
722,62,RATING,ASME CLASS 150,,
723,62,STANDARD,ASME B16.34,,
724,62,STEM,11-13% CR.,,
725,62,TRIM,"PLUG: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
726,62,TYPE,GLOBE,,
727,63,BODY,"CAST NICKEL-COPPER (MONEL), ASTM A744 GRADE M-35-1",,
728,63,BONNET,"BOLTED, OS&Y",,
729,63,DISC,"PLUG TYPE, NICKEL-COPPER (MONEL)",,
730,63,ENDS,RAISED FACE FLANGED,,
731,63,OPERATOR,HANDWHEEL,,
732,63,PACKING,TEFLON,,
733,63,PORT,FULL,,
734,63,RATING,ASME CLASS 150,,
735,63,STANDARD,ASME B16.34,,
736,63,STEM,NICKEL-COPPER (MONEL),,
737,63,TRIM,"PLUG: NICKEL-COPPER (MONEL), SEAT: NICKEL-COPPER (MONEL)",,
738,63,TYPE,GLOBE,,
739,64,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
740,64,BODY,FORGED CARBON STEEL; ASTM A105,,
741,64,BONNET,"WELDED, OS&Y",,
742,64,DISC,PLUG TYPE,,
743,64,ENDS,RAISED FACE FLANGED,,
744,64,OPERATOR,HANDWHEEL,,
745,64,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
746,64,PORT,NA,,
747,64,RATING,ASME CLASS 150,,
748,64,STANDARD,API 602,,
749,64,STEM,11 - 13% CR,,
750,64,TRIM,"DISC: 11 - 13% CR, SEAT: 11 - 13% CR, CO CR-A HARDFACED",,
751,64,TYPE,"GLOBE, BELLOWS SEAL",,
752,65,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
753,65,BODY,FORGED CARBON STEEL; ASTM A105,,
754,65,BONNET,"BOLTED, OS&Y",,
755,65,DISC,PLUG TYPE,,
756,65,ENDS,RAISED FACE FLANGED,,
757,65,OPERATOR,HANDWHEEL,,
758,65,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
759,65,PORT,NA,,
760,65,RATING,ASME CLASS 150,,
761,65,STANDARD,API 602,,
762,65,STEM,11 - 13% CR,,
763,65,TRIM,"DISC: 11 - 13% CR, SEAT: 11 - 13% CR, CO CR-A HARDFACED",,
764,65,TYPE,"GLOBE, BELLOWS SEAL",,
765,66,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
766,66,BODY,FORGED CARBON STEEL; ASTM A105,,
767,66,BONNET,"WELDED, OS&Y",,
768,66,DISC,PLUG TYPE,,
769,66,ENDS,RAISED FACE FLANGED,,
770,66,OPERATOR,HANDWHEEL,,
771,66,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
772,66,PORT,NA,,
773,66,RATING,ASME CLASS 150,,
774,66,STANDARD,API 602,,
775,66,STEM,316 STAINLESS STEEL,,
776,66,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL., CO CR-A HARDFACED",,
777,66,TYPE,"GLOBE, BELLOWS SEAL",,
778,67,BELLOWS,"INCONEL 625 BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
779,67,BODY,FORGED 5 CR - 1/2 MO; ASTM A182 F5,,
780,67,BONNET,"WELDED, OS&Y",,
781,67,DISC,PLUG TYPE,,
782,67,ENDS,RAISED FACE FLANGED,,
783,67,OPERATOR,HANDWHEEL,,
784,67,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
785,67,PORT,NA,,
786,67,RATING,ASME CLASS 150,,
787,67,STANDARD,API 602,,
788,67,STEM,11 - 13% CR.,,
789,67,TRIM,"DISC: 11 - 13% CR, SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
790,67,TYPE,"GLOBE, BELLOWS SEAL",,
791,68,BODY,"CAST ALLOY 20, ASTM A744, GR. CN7M",,
792,68,BONNET,BOLTED CAP,,
793,68,BONNET GASKET,PTFE/REINFORCED. UNREINFORCED PTFE IS UNACCEPTABLE.,,
794,68,DISC,SOLID CLOSER,,
795,68,ENDS,RAISED FACE FLANGED,,
796,68,OPERATOR,N/A,,
797,68,PACKING,N/A,,
798,68,PORT,N/A,,
799,68,RATING,ASME CLASS 150,,
800,68,STANDARD,ASME B16.34,,
801,68,STEM,N/A,,
802,68,TRIM,ALLOY 20,,
803,68,TYPE,CHECK - SWING TYPE,,
804,69,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
805,69,BONNET,BOLTED CAP,,
806,69,DISC,SOLID CLOSER,,
807,69,ENDS,RAISED FACE FLANGED,,
808,69,OPERATOR,N/A,,
809,69,PACKING,N/A,,
810,69,PORT,N/A,,
811,69,RATING,ASME CLASS 150,,
812,69,STANDARD,ASME B16.34,,
813,69,STEM,N/A,,
814,69,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL",,
815,69,TYPE,CHECK VALVE - SWING,,
816,70,BODY,"CAST 316 STAINLESS STEEL; ASTM A351, GR. CF8M",,
817,70,BONNET,BOLTED CAP,,
818,70,DISC,SOLID CLOSER,,
819,70,ENDS,RAISED FACE FLANGED,,
820,70,OPERATOR,N/A,,
821,70,PACKING,N/A,,
822,70,PORT,N/A,,
823,70,RATING,ASME CLASS 150,,
824,70,STANDARD,ASME B16.34,,
825,70,STEM,N/A,,
826,70,TRIM,316 STAINLESS STEEL,,
827,70,TYPE,CHECK - SWING TYPE,,
828,71,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
829,71,BONNET,BOLTED CAP,,
830,71,DISC,SOLID CLOSER,,
831,71,ENDS,RAISED FACE FLANGED,,
832,71,OPERATOR,N/A,,
833,71,PACKING,N/A,,
834,71,PORT,N/A,,
835,71,RATING,ASME CLASS 150,,
836,71,STANDARD,ASME B16.34,,
837,71,STEM,N/A,,
838,71,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL",,
839,71,TYPE,CHECK VALVE - SWING,,
840,72,BODY,"CAST 316 STAINLESS STEEL; ASTM A351, GR. CF8M",,
841,72,BONNET,BOLTED CAP,,
842,72,DISC,SOLID CLOSER,,
843,72,ENDS,RAISED FACE FLANGED,,
844,72,OPERATOR,N/A,,
845,72,PACKING,N/A,,
846,72,PORT,N/A,,
847,72,RATING,ASME CLASS 150,,
848,72,STANDARD,ASME B16.34,,
849,72,STEM,N/A,,
850,72,TRIM,316 STAINLESS STEEL,,
851,72,TYPE,CHECK - SWING TYPE,,
852,74,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
853,74,BONNET,BOLTED CAP,,
854,74,DISC,SOLID CLOSER,,
855,74,ENDS,"BUTT WELDING, STD. WT. BORE",,
856,74,OPERATOR,N/A,,
857,74,PACKING,N/A,,
858,74,PORT,N/A,,
859,74,RATING,ASME CLASS 150,,
860,74,STANDARD,ASME B16.34,,
861,74,STEM,N/A,,
862,74,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
863,74,TYPE,CHECK VALVE - SWING,,
864,75,BODY,"CAST 316LSS, ASTM A351, GR. CF3M",,
865,75,BONNET,BOLTED CAP,,
866,75,DISC,N/A,,
867,75,ENDS,SOCKETWELD,,
868,75,OPERATOR,N/A,,
869,75,PACKING,N/A,,
870,75,PISTON,SOLID,,
871,75,PORT,N/A,,
872,75,RATING,ASME CLASS 150,,
873,75,STANDARD,ASME B16.34,,
874,75,STEM,N/A,,
875,75,TRIM,316 STAINLESS STEEL,,
876,75,TYPE,CHECK VALVE - HORIZONTAL LIFT,,
877,76,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
878,76,BONNET,BOLTED CAP,,
879,76,DISC,SOLID CLOSER,,
880,76,ENDS,"RAISED FACE FLANGED, 125-250 AARH FACING",,
881,76,OPERATOR,N/A,,
882,76,PACKING,N/A,,
883,76,PORT,N/A,,
884,76,RATING,ASME CLASS 150,,
885,76,STANDARD,ASME B16.34,,
886,76,STEM,N/A,,
887,76,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
888,76,TYPE,CHECK VALVE - SWING,,
889,77,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
890,77,BONNET,BOLTED CAP,,
891,77,DISC,SOLID CLOSER,,
892,77,ENDS,RAISED FACE FLANGED,,
893,77,OPERATOR,N/A,,
894,77,PACKING,N/A,,
895,77,PORT,N/A,,
896,77,RATING,ASME CLASS 150,,
897,77,STANDARD,ASME B16.34,,
898,77,STEM,N/A,,
899,77,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
900,77,TYPE,CHECK VALVE - SWING,,
901,78,BODY,CAST 316LSS; ASTM A351 GR. CF3M,,
902,78,BONNET,BOLTED CAP,,
903,78,DISC,SOLID CLOSER,,
904,78,ENDS,SOCKETWELD,,
905,78,OPERATOR,N/A,,
906,78,PACKING,N/A,,
907,78,PORT,N/A,,
908,78,RATING,ASME CLASS 150,,
909,78,STANDARD,ASME B16.34,,
910,78,STEM,N/A,,
911,78,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL",,
912,78,TYPE,CHECK VALVE - SWING,,
913,79,BODY,"CAST NICKEL-COPPER (MONEL), ASTM A744 GRADE M-35-1",,
914,79,BONNET,BOLTED CAP,,
915,79,DISC,"SOLID CLOSER, NICKEL-COPPER (MONEL)",,
916,79,ENDS,RAISED FACE FLANGED,,
917,79,OPERATOR,N/A,,
918,79,PACKING,N/A,,
919,79,PORT,N/A,,
920,79,RATING,ASME CLASS 150,,
921,79,STANDARD,ASME B16.34,,
922,79,STEM,N/A,,
923,79,TRIM,"DISC: NICKEL-COPPER (MONEL), SEAT: NICKEL-COPPER (MONEL)",,
924,79,TYPE,CHECK VALVE - SWING,,
925,80,BODY,"CAST 5 CR - 1/2 MO; ASTM A217, GR. C5",,
926,80,BONNET,BOLTED CAP,,
927,80,DISC,SOLID CLOSER,,
928,80,ENDS,RAISED FACE FLANGED,,
929,80,OPERATOR,N/A,,
930,80,PACKING,N/A,,
931,80,PORT,N/A,,
932,80,RATING,ASME CLASS 150,,
933,80,STANDARD,ASME B16.34,,
934,80,STEM,N/A,,
935,80,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RING",,
936,80,TYPE,CHECK VALVE - SWING,,
937,81,BODY,"CAST HASTELLOY C, ASTM A296 GR. CW-12M",,
938,81,BONNET,BOLTED CAP,,
939,81,DISC,SOLID CLOSER,,
940,81,ENDS,RAISED FACE FLANGED,,
941,81,OPERATOR,N/A,,
942,81,PACKING,N/A,,
943,81,PORT,N/A,,
944,81,RATING,ASME CLASS 150,,
945,81,STANDARD,ASME B16.34,,
946,81,STEM,N/A,,
947,81,TRIM,HASTELLOY C,,
948,81,TYPE,CHECK VALVE - SWING TYPE,,
949,82,BODY,"CAST 9 CR - 1 MO; ASTM A217, GR. C12",,
950,82,BONNET,BOLTED CAP,,
951,82,DISC,SOLID CLOSER,,
952,82,ENDS,RAISED FACE FLANGED,,
953,82,OPERATOR,N/A,,
954,82,PACKING,N/A,,
955,82,PORT,N/A,,
956,82,RATING,ASME CLASS 150,,
957,82,STANDARD,ASME B16.34,,
958,82,STEM,N/A,,
959,82,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RING",,
960,82,TYPE,CHECK VALVE - SWING,,
961,83,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
962,83,BONNET,BOLTED CAP,,
963,83,DISC,SOLID CLOSER,,
964,83,ENDS,"BUTT WELDING, XS BORE",,
965,83,OPERATOR,N/A,,
966,83,PACKING,N/A,,
967,83,PORT,N/A,,
968,83,RATING,ASME CLASS 150,,
969,83,STANDARD,ASME B16.34,,
970,83,STEM,N/A,,
