Class_Code,Rev_Date,Piping_Comp_Name,Rev_Desc,Last_Updt_Id,Last_Updt_Date
CAC ,20071025,TEMPERATURE CONNECTION                                                                              ,"Changed from: 'SEE DRW. LA-0100-16 ' to: 'SEE DRW. LA-0100-16 ' , Changed from: 'SEE DRW. LA-0100-16 - 1' to: 'SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
CAC2,19961217,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
CAC2,19970120,BELLOWS- SEAL GATE VALVES                                                                           ,Added BSVs with 321SS bellows. Added stress relief requirement for bonnet welds in the V-sheets.,PCSSME  ,1997-12-3
CAC2,19970120,BELLOWS- SEAL GLOBE VALVES                                                                          ,Added BSVs with 321SS bellows. Added stress relief requirement for bonnet welds in the V-sheets.,PCSSME  ,1997-12-3
CAC2,19970422,BALL VALVES                                                                                         ,Changed temp. limit for 300 Class ball valves to 400F.,PCSSME  ,1997-4-22
CAC2,19970709,FITTINGS                                                                                            ,Added Note 163,PCSSME  ,1997-7-9
CAC2,19971203,BALL VALVES                                                                                         ,"Changed wrench operator to round or oval in 2"" and smaller valve sizes.",PCSSME  ,1997-12-3
CAC2,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.  Revised V-sheets for gate, globe and check valves to change seat ring materials to either carbon steel or stainless steel with stellite facing.",PCSSME  ,1997-12-4
CAC2,19971204,BALL VALVES                                                                                         ,"To comply with ASME B16.10 short pattern face to face dimension, added ""short pattern"" in the V-sheets for class 150 valves and replaced the V-Numbers for 300 class valves.",PCSSME  ,1997-12-4
CAC2,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
CAC2,19971208,GASKETS                                                                                             ,Replaced Tang Core with JM Clipper Elastagraph or approved substitute. ,PCSSME  ,1997-12-8
CAC2,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
CAC2,19980805,ORBIT VALVES (MAX. 500F)                                                                            ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
CAC2,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
CAC2,19990512,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-13
CAC2,19990608,PLUGS                                                                                               ,"Changed from: 'ROUND HEAD SOLID, SCREWED, W/ 2 ' to: 'ROUND HEAD SOLID, SCREWED, W/ 2 ' ",PCSSME  ,1999-6-8
CAC2,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
CAC2,20021016,GASKETS                                                                                             ,"REMOVED ASBESTOS ENTRY FROM GASKET.   ADDED LAMON'S VENDOR REFERENCE. R.F.",COBBS2  ,2002-10-16
CAC2,20041208,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description,FLORJR  ,2004-12-8
CAC2,20060223,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES AND APPLICABLE NOTE 185,FLORJR  ,2006-2-23
CAC2,20070927,,DELETED PWHT EXCEPTIONS,HEDSTX  ,2007-9-27
CAC2,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
CAC2,20071009,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-9
CAC2,20071011,PLUGS                                                                                               ,Added:  CUT PER WESTBROOK MANUFACTURING DWG. #030601-4,LOOMT0  ,2007-10-11
CAC2,20071024,BUTTERFLY VALVES                                                                                    ,"3"" & LGR: added "", NACE"" to description and changed Code from V01875 to V01876",LOOMT0  ,2007-10-24
CAC2,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 37' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
CAC2,20071025,TEMPERATURE CONNECTION                                                                              ,"Changed from: 'SEE DRW. LA-0100-16 ' to: 'SEE DRW. LA-0100-16 ' , Changed from: 'SEE DRW. LA-0100-16 - 1' to: 'SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
CAC2,20071101,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKET WELD/SCREWED Changed note 174 to 5",LOOMT0  ,2007-11-1
CAC2,20071107,,"ADDED SPECIAL NOTE  F. METAL THAT HAS BEEN EXPOSED TO CAUSTIC OR AMINE SERVICE MUST BE NEUTRALIZED PRIOR TO WELDING.  THE METAL SHALL BE THOROUGHLY RINSED WITH WATER AND THEN NEUTRALIZED WITH AMPLE AMOUNTS OF UNDILUTED VINEGAR.  ALLOW FOR THE SOLUTION TO REACT FOR APPROXIMATELY 5 MINUTES AND THEN RINSE AGAIN WITH WATER.  VERIFY NEUTRALIZATION USING LITMUS PAPER AND REPEAT IF NECESSARY.  ONCE NEUTRALIZED, DRY THE AREA AND PROCEED WITH WELDING. ",LOOMT0  ,2007-11-7
CAC2,20090211,FLANGES                                                                                             ,added note #493 & #494,LOOMT0  ,2009-2-11
CAC3,19961217,PIPE                                                                                                ,Changed A53 and API 5L to A106.,PCSSME  ,1997-1-9
CAC3,19970422,BALL VALVES                                                                                         ,Changed temp. limit for 300 Class ball valves to 400F.,PCSSME  ,1997-4-22
CAC3,19970709,FITTINGS                                                                                            ,Added Note 163.,PCSSME  ,1997-7-9
CAC3,19971203,BALL VALVES                                                                                         ,"Changed wrench operator to round or oval in 2"" and smaller valve sizes.",PCSSME  ,1997-12-3
CAC3,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,"Added BSV's with 321SS bellows. Added stress relief requirement for bonnet welds in the V-sheets.",PCSSME  ,1997-12-3
CAC3,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,"Added BSV's with 321SS bellows. Added stress relief requirement for bonnet welds in the V-sheets.",PCSSME  ,1997-12-3
CAC3,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
CAC3,19971204,BALL VALVES                                                                                         ,"To comply with ASME B16.10 short pattern face to face dimension, added ""short pattern"" in the V-sheets for class 150 valves and replaced the V-Numbers for 300 class valves.",PCSSME  ,1997-12-4
CAC3,19971204,GATE VALVES                                                                                         ,"Added a Special Note that gate valves 2"" and smaller are considered tight shut off.",PCSSME  ,1997-12-4
CAC3,19971208,GASKETS                                                                                             ,Replaced Tang Core with JM Clipper Elastagraph or approved substitute.,PCSSME  ,1997-12-8
CAC3,19980804,GATE VALVES                                                                                         ,Added extended body valves for vents and drains.,PCSSME  ,1998-8-4
CAC3,19980805,ORBIT VALVES SEAT (MAX. 500F)                                                                       ,Added Note 176 stating that Orbit valves are fully bi-directional at full rated pressure.,PCSSME  ,1998-8-5
CAC3,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
CAC3,19990512,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-13
CAC3,19990608,PLUGS                                                                                               ,"Changed from: 'ROUND HEAD SOLID, SCREWED, W/ 2 ' to: 'ROUND HEAD SOLID, SCREWED, W/ 2 ' ",PCSSME  ,1999-6-8
CAC3,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
CAC3,20021016,GASKETS                                                                                             ,"REMOVED ASBESTOS ENTRY FROM GASKET. R.F.  ADDED LAMON'S VENDOR REFERENCE. R.F.",COBBS2  ,2002-10-16
CAC3,20041208,ORIFICE FLANGES                                                                                     ,Removed Jack Screws from the description,FLORJR  ,2004-12-8
CAC3,20070927,,DELETED PWHT EXCEPTIONS,HEDSTX  ,2007-9-27
CAC3,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
CAC3,20071009,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-9
CAC3,20071011,PLUGS                                                                                               ,Added: CUT PER WESTBROOK MANUFACTURING DWG. #030601-4,LOOMT0  ,2007-10-11
CAC3,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
